id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
378068,Al-Baik.Com,Orai,--,Too Few Ratings,� 200,Chinese,2.27E+13,https://www.swiggy.com/restaurants/al-baik-com-ram-nagar-orai-378068,"Al-Baik.Com, patel nagar kalpi road, indrea stedium ke samne orai",Menu/378068.json
546491,KOKANI DAPOLIKAR,"Airoli,Mumbai",--,Too Few Ratings,� 200,"Indian,Fast Food",2.15E+13,https://www.swiggy.com/restaurants/kokani-dapolikar-airoli-mumbai-546491,"KOKANI DAPOLIKAR, SHOP NO-05 KRISHNA COMPLEX PLOT NO-39   NEAR DIVA CIRCLESECTOR -09 AIROLI NAVI   MUMBAI,MUNICIPAL CORPORATION(THANE ZONE-2), MAHARASHTRA-400708",Menu/546491.json
368432,Pardise Fast Food Centre,"Vanasthalipuram,Hyderabad",2.5,20+ ratings,� 80,"Street Food,Chinese",license,https://www.swiggy.com/restaurants/pardise-fast-food-centre-vanasthalipuram-tv-colony-hyderabad-368432,"Pardise Fast Food Centre, Near Masjid e Mohiuddin, Opposite Funk Menswear, Tv.Colony, Vanasthalipuram, Hyderabad, 500070.",Menu/368432.json
554255,Street - Zaika Chicken Coner,Udaipur,--,Too Few Ratings,� 200,Lebanese,2.22E+13,https://www.swiggy.com/restaurants/street-zaika-chicken-coner-city-center-udaipur-554255,"Street - Zaika Chicken Coner, 41, ward -33, Udaipur, Rajasthan",Menu/554255.json
3836,Amrapali,"Shivaji Nagar,Pune",4.4,100+ ratings,� 600,"North Indian,Chinese",1.15E+13,https://www.swiggy.com/restaurants/amrapali-fc-road-deccan-gymkhana-pune-3836,"Amrapali, 1227,Fergusson college road,Pune",Menu/3836.json
467560,Star Dhaba,"Governorpet,Vijayawada",3.7,50+ ratings,� 220,"Indian,Chinese",1.01E+13,https://www.swiggy.com/restaurants/star-dhaba-governorpet-vijayawada-467560,"Star Dhaba, 51/2, Vidyadharapuram, vijayawada, vijayawada (Urban), krishna, Andhra pradesh, 520012, India",Menu/467560.json
544155,DAUR BY CHICKEN INN,Bikaner,--,Too Few Ratings,� 1000,"North Indian,Mughlai",1.08E+13,https://www.swiggy.com/restaurants/daur-by-chicken-inn-dlf-phase-4-gurgaon-544155,"DAUR BY CHICKEN INN, Shop G-103,susant shopping Arcade sushant Lok 1-122001",Menu/544155.json
84937,Grits Cafe,"Basaveshwaranagar,Bangalore",--,Too Few Ratings,� 250,"Continental,Chinese",2.12E+13,https://www.swiggy.com/restaurants/grits-cafe-basaveshwar-nagar-bangalore-84937,"Grits Cafe, # 71, Sri Vari Arcade Bhemajothinagar, near Shakar Mutt Signal, HBCS Layout,",Menu/84937.json
479367,BANARASI SWEETS,Sambalpur,--,Too Few Ratings,� 200,Indian,1.20E+13,https://www.swiggy.com/restaurants/banarasi-sweets-danipali-sambalpur-479367,"BANARASI SWEETS, AT/PO- KHETRAJPUR,SAMBALPUR,WARD14,SAMBALPUR MUNICIPAL CORPORATION, ORISSA",Menu/479367.json
168940,Thali by mom,"Mayur Vihar,Delhi",--,Too Few Ratings,� 300,North Indian,2.33E+13,https://www.swiggy.com/restaurants/thali-by-mom-mayur-vihar-patparganj-delhi-168940,"Thali by mom, 284 PATPARGANJ VILLAGE, MAYUR VIHAR PHASE-1, NEW DELHI , District - East , STATE - Delhi-110091",Menu/168940.json
549449,WAHH PUNJAB,"Himayath Nagar,Hyderabad",--,Too Few Ratings,� 300,"Punjabi,Indian",2.36E+13,https://www.swiggy.com/restaurants/wahh-punjab-himayath-nagar-hyderabad-549449,"WAHH PUNJAB, H.NO.3-5-199/A/2, LAKSHMI BHAVANAM, HARI VIHAR COLONY, NARAYANGUDA , Musheerabad Circle No 15, Hyderabad, Telangana-500029",Menu/549449.json
410409,Lezoto,"Salt Lake,Kolkata",--,Too Few Ratings,� 300,"Chinese,Tandoor",2.28E+13,https://www.swiggy.com/restaurants/lezoto-salt-lake-city-kolkata-410409,"Lezoto, SUMAN BIKASH DAS (DIRECTOR) CA-47, GR. FLR. SECTOR-I, SALT LAKE CITY , WARD NO-39, BIDHANNAGAR-RAJARHAT MUNICIPAL CORPORATION, North Twenty Four Parganas, West Bengal - 700064",Menu/410409.json
524261,Chicking,Alappuzha,3.5,100+ ratings,� 399,"Fast Food,Continental",license,https://www.swiggy.com/restaurants/chicking-alappuzha-city-alappuzha-524261,"Chicking, Door No: 30/639 A1, Ground Floor, Reliance Mall, Near SD College , Vadackal P O, Kalarcode Junction , Alapuzha Circle, Alappuzha, Kerala, 688003",Menu/524261.json
100503,Subway,"Indirapuram,Delhi",4.2,100+ ratings,� 350,"Healthy Food,Salads",1.27E+13,https://www.swiggy.com/restaurants/subway-habitat-centre-indirapuram-noida-1-100503,"Subway, G147,148,149 , Indirapuram Habitat Centre , Indirapuram",Menu/100503.json
63587,The Finch,"Powai,Mumbai",4.1,20+ ratings,� 700,"Continental,Oriental",1.15E+13,https://www.swiggy.com/restaurants/the-finch-area-powai-mumbai-63587,"The Finch, Shah Industrial Estate, Opposite to Huntsman Building, Saki Vihar Road, Powai, Mumbai",Menu/63587.json
468331,Hydrabadi Chicken Dum Biryani,Chopda,--,Too Few Ratings,� 200,Biryani,2.15E+13,https://www.swiggy.com/restaurants/hydrabadi-chicken-dum-biryani-chopda-chopda-468331,"Hydrabadi Chicken Dum Biryani, ARUN NAGAR AHIRWADI CHOPDA",Menu/468331.json
282039,Desi Chinese,North-goa,--,Too Few Ratings,� 500,Chinese,2.06E+13,https://www.swiggy.com/restaurants/desi-chinese-baga-calangute-nerul-central-goa-282039,"Desi Chinese,  House 346, Taribhat, Nerul, Goa",Menu/282039.json
572169,Bhook - The non veg point,"Aliganj,Lucknow",--,Too Few Ratings,� 199,"Snacks,Indian",2.27E+13,https://www.swiggy.com/restaurants/bhook-the-non-veg-point-aliganj-lucknow-572169,"Bhook - The non veg point, WW8J+FF6, Mohibullapur, Madiyanva, Lucknow, Uttar Pradesh 226021, India",Menu/572169.json
536914,Hotel Prem Ratna,"Hathibarkala,Dehradun",--,Too Few Ratings,� 200,"North Indian,Fast Food",2.26E+13,https://www.swiggy.com/restaurants/hotel-prem-ratna-jakhan-dehradun-536914,"Hotel Prem Ratna, 74 Shivaji Marg Kanwali Road, Dehradun Nagar Nigam, Dehradun, uttarakhand  248001",Menu/536914.json
254692,THE BAWARCHIS,"East Chd,Chandigarh",--,Too Few Ratings,� 250,"Biryani,Indian",2.21E+13,https://www.swiggy.com/restaurants/the-bawarchis-east-chd-adarsh-nagar-chandigarh-254692,"THE BAWARCHIS, ADARSH NAGAR,NAYAGAON, AJITGARH,MOHALI,PUNJAB-160103",Menu/254692.json
372527,Meeraki Chinese,"Kothrud,Pune",--,Too Few Ratings,� 250,Chinese,1.15E+13,https://www.swiggy.com/restaurants/meeraki-chinese-kothrud-pune-372527,"Meeraki Chinese, Shop no 1. S no 46/3 paud road erandwane besides jahangir hospital 411038",Menu/372527.json
416529,JV Ever Green Sweets & Treats,"Lajpat Nagar,Delhi",--,Too Few Ratings,� 200,"Sweets,Chaat",1.33E+13,https://www.swiggy.com/restaurants/jv-ever-green-sweets-and-treats-lajpat-nagar-delhi-416529,"JV Ever Green Sweets & Treats,  E-101 Lajpat Nagar -2 Central Market , opposite frontier biscuits new delhi -110024",Menu/416529.json
4907,Culinaire,"Greater Kailash New,Delhi",4.1,50+ ratings,� 600,"Chinese,Thai",1.33E+13,https://www.swiggy.com/restaurants/culinaire-chandan-market-greater-kailash-delhi-4907,"Culinaire, 17, Ajit Arcade, Kailash Colony, New Delhi",Menu/4907.json
39578,Hotel Nakshatra Grand,"Kothapet & Dilsukhnagar,Hyderabad",3.5,100+ ratings,� 350,"North Indian,Chinese",1.01E+13,https://www.swiggy.com/restaurants/hotel-nakshatra-grand-rajadhani-theatre-rd-kothapet-hyderabad-39578,"Hotel Nakshatra Grand, 11-9-5 , Laxmi Nagar Colony , Kothapet x Road , Opp . PVT Market",Menu/39578.json
512506,World of Pizza & Burger,"Magarpatta,Pune",--,Too Few Ratings,� 350,"Pizzas,Italian",2.15E+13,https://www.swiggy.com/restaurants/world-of-pizza-and-burger-magarpatta-pune-512506,"World of Pizza & Burger, S.No. 296 Vivek Apartment,Bhaskar colony,Swami Vivekanand Nagar,Lakshmi Nagar,wanowrie,Pune,Maharastra 411013, Hadapsar, Pune PMC & Rural, Maharashtra - 411013",Menu/512506.json
517217,Cafe Pizza Bites,"Hadapsar,Pune",--,Too Few Ratings,� 300,Fast Food,2.15E+13,https://www.swiggy.com/restaurants/cafe-pizza-bites-hadapsar-pune-517217,"Cafe Pizza Bites, Shop No 4, Dhruva Complex Property No.4620 to 28, S R No 176 Dhamal Wadi Fursungi, Hadapsar,Pune - 412308",Menu/517217.json
67235,Mezbaan Biryani,"GTB Nagar,Delhi",3.5,100+ ratings,� 250,"Indian,Biryani",2.33E+13,https://www.swiggy.com/restaurants/mezbaan-biryani-paharganj-mukherjee-nagar-delhi-67235,"Mezbaan Biryani, property no. 21 second floor outram lane, kingsway camp,backside of samrat restaurant",Menu/67235.json
392893,A K Pizza & Beverages Cafe (The blended Magic),Bhandara,3,20+ ratings,� 200,"Pizzas,Snacks",2.15E+13,https://www.swiggy.com/restaurants/a-k-pizza-and-beverages-cafe-the-blended-magic-sahakar-nagar-bhandara-392893,"A K Pizza & Beverages Cafe (The blended Magic), Rajiv Gandhi Square Bhandara",Menu/392893.json
575902,Ayush fast food centre,"Ruby Area,Kolkata",--,Too Few Ratings,� 110,"Chinese,Snacks",2.28E+13,https://www.swiggy.com/restaurants/ayush-fast-food-centre-ruby-area-kolkata-575902,"Ayush fast food centre, Rajdanga Main road, BOROUGH-XII, KOLKATA MUNICIPAL CORPORATION, Kolkata, West Bengal - 700107",Menu/575902.json
873,Apni Rasoi,Sultanpur,3.9,500+ ratings,� 200,"North Indian,Beverages",1.08E+13,https://www.swiggy.com/restaurants/apni-rasoi-dlf-phase-3-sector-24-gurgaon-873,"Apni Rasoi, U16/21, EWF Flats, DLF Phase 3, Sector 24, Haryana",Menu/873.json
24730,Pappadam Coastal Delicacies,"South Kolkata,Kolkata",4.3,50+ ratings,� 750,Coastal,1.28E+13,https://www.swiggy.com/restaurants/pappadam-coastal-delicacies-near-mudiali-club-kalighat-kolkata-24730,"Pappadam Coastal Delicacies, 24, S R Das Road, Mudiali, Southern Avenue, Kolkata",Menu/24730.json
479207,THE AROMA BY ARCAS,"Gomti Nagar,Lucknow",--,Too Few Ratings,� 400,"North Indian,Chinese",1.27E+13,https://www.swiggy.com/restaurants/the-aroma-by-arcas-gomti-nagar-lucknow-479207,"THE AROMA BY ARCAS, OLOT NO. 4 GANPATI VIHAR STP ROAD KHARGAPUR GOMTI NAGAR LUCKNOW",Menu/479207.json
556668,Sai Darshan Dining,Sangli,--,Too Few Ratings,� 300,"Sweets,Thalis",1.15E+13,https://www.swiggy.com/restaurants/sai-darshan-dining-vishrambag-sangli-556668,"Sai Darshan Dining, C.S.NO.74,PETHBHAG MARUTI ROAD,A/P-SANGLI,TAL-MIRAJ,DIST-SANGLI PRABHAG NO.2,SANGLI MUNICIPAL CORPORATION (MAHARASHTRA)-416416",Menu/556668.json
479413,Lit Pizza Bakery,"Central Bangalore,Bangalore",--,Too Few Ratings,� 400,"Pizzas,Italian",2.12E+13,https://www.swiggy.com/restaurants/lit-pizza-bakery-central-bangalore-bangalore-479413,"Lit Pizza Bakery, 29, Church St, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",Menu/479413.json
524157,Chicken King,Bhiwadi,2.9,20+ ratings,� 400,"Indian,Thalis",2.22E+13,https://www.swiggy.com/restaurants/chicken-king-central-bhiwadi-bhiwadi-524157,"Chicken King, Aashiana Aagan Housing Society Tehsil Tijara, Alwar - Bhiwadi Rd, Saidpur, Bhiwadi, Rajasthan 301019, India",Menu/524157.json
449033,Green Sky,"Lajpat Nagar,Delhi",--,Too Few Ratings,� 800,"Korean,Desserts",1.33E+13,https://www.swiggy.com/restaurants/green-sky-lajpat-nagar-delhi-449033,"Green Sky, E-131, Ground Floor, Amar Colony, Lajpat Nagar",Menu/449033.json
194414,LunchBox - Meals and Thalis,"Mahindra World City,Chennai",4,100+ ratings,� 300,"North Indian,Punjabi",1.24E+13,https://www.swiggy.com/restaurants/lunchbox-meals-and-thalis-chengalpattu-bagavathsingh-nagar-chennai-194414,"LunchBox - Meals and Thalis, Plot no 70, Sri ganesh nagar Village no 71, Chettipunyam , Chengalpattu ,Kancheepuram, Tamil Nadu 603204",Menu/194414.json
536052,Shri Momosss,"Matunga Wadala,Mumbai",--,Too Few Ratings,� 300,Chinese,2.15E+13,https://www.swiggy.com/restaurants/shri-momosss-matunga-wadala-mumbai-536052,"Shri Momosss, lakhamsi napoo road, poddar college opposit,matunga east., Bhoiwada, Greater Mumbai Ward-F/N, Greater Mumbai, Maharashtra - 400019",Menu/536052.json
76135,Biriyani Box,Bhubaneswar,4.2,1K+ ratings,� 300,"Biryani,Kebabs",license,https://www.swiggy.com/restaurants/biriyani-box-sahid-nagar-saheed-nagar-bhubaneswar-76135,"Biriyani Box, C40, Ground Floor, Near BMC Bhawani Mall, Sahid Nagar, Bhubaneshwar",Menu/76135.json
402842,ANNAPURNA FOOD,"Howrah,Kolkata",3.6,20+ ratings,� 200,Indian,2.28E+13,https://www.swiggy.com/restaurants/annapurna-food-howrah-kolkata-402842,"ANNAPURNA FOOD, 302/1, Netaji Subhash Rd, Naora, Shibpur, Howrah, West Bengal 711101, India",Menu/402842.json
497604,Curry Affair,Patna,--,Too Few Ratings,� 200,"North Indian,Chinese",1.04E+13,https://www.swiggy.com/restaurants/curry-affair-patliputra-colony-patna-497604,"Curry Affair, House No. 24, Road No. 1, New Patliputra Colony, Patna, Bihar-800013",Menu/497604.json
505731,Khema Halwai,Meerut,3.9,20+ ratings,� 150,"Snacks,Combo",2.27E+13,https://www.swiggy.com/restaurants/khema-halwai-meerut-cantt-meerut-505731,"Khema Halwai, Futa Kuan Budana Gate, Ward no 54, swami para, Zone-7, Meerut, Uttar Pradesh - 250002",Menu/505731.json
326975,Asian flavours by Chef Jajos,"sohna road,Gurgaon",--,Too Few Ratings,� 400,Asian,2.08E+13,https://www.swiggy.com/restaurants/asian-flavours-by-chef-jajos-banni-square-sohna-road-sector-50-gurgaon-326975,"Asian flavours by Chef Jajos, G 53 Banni Square, sec 50, gurgaon",Menu/326975.json
563976,ANAYA'S KITCHEN (ghar di rasoi),"Zirakpur,Chandigarh",--,Too Few Ratings,� 300,"North Indian,Beverages",2.21E+13,https://www.swiggy.com/restaurants/anayas-kitchen-ghar-di-rasoi-zirakpur-chandigarh-563976,"ANAYA'S KITCHEN (ghar di rasoi), HOUSE NO 27 BHARAT ENCLAVE ZIRAKPUR,SUB TEHSIL ZIRAKPUR,SAS NAGAR MOHALI-1,MOHALI,PUNJAB 140604",Menu/563976.json
552842,Al-Baiks,"Gomti Nagar,Lucknow",--,Too Few Ratings,� 400,"Fast Food,Snacks",2.27E+13,https://www.swiggy.com/restaurants/al-baiks-gomti-nagar-lucknow-552842,"Al-Baiks, Malesemau, Gomti nagar, Vistar Sector 6, Malesemau,Lucknow",Menu/552842.json
552299,Durga fast food center,"Balanagar & Idpl,Hyderabad",--,Too Few Ratings,� 200,"Chinese,Biryani",2.36E+13,https://www.swiggy.com/restaurants/durga-fast-food-center-balanagar-and-idpl-hyderabad-552299,"Durga fast food center, D NO 7-2-1087/10/1,SANATH NAGAR, NEW SWAMY TALKIES, HYDERABAD",Menu/552299.json
181452,Royal Cafe (Mahendra Plaza),Hardoi,2.8,50+ ratings,� 300,"North Indian,Chinese",license,https://www.swiggy.com/restaurants/royal-cafe-mahendra-plaza-avas-vikas-colony-hardoi-181452,"Royal Cafe (Mahendra Plaza), CIRCULAR ROAD AWAS VIKAS HARDOI",Menu/181452.json
160479,Madhav Lassi & Ice Cream Parlour,Bhavnagar,--,Too Few Ratings,� 120,Beverages,2.07E+13,https://www.swiggy.com/restaurants/madhav-lassi-and-ice-cream-parlour-wagawadi-road-vijayrajnagar-bhavnagar-160479,"Madhav Lassi & Ice Cream Parlour, 15 madhav complex vishwakarma circle bhavnagar",Menu/160479.json
186195,The Biryani Life,"Malviya Nagar,Delhi",3.5,20+ ratings,� 250,"Biryani,Hyderabadi",1.33E+13,https://www.swiggy.com/restaurants/the-biryani-life-malviya-nagar-old-market-malviya-nagar-delhi-186195,"The Biryani Life, Shop no. 8, old Malviya Nagar market 2nd floor, back side entrance above kaka tailors, New Delhi.",Menu/186195.json
574595,Famous Fast Food,"Virar,Mumbai",--,Too Few Ratings,� 50,"Chaat,Snacks",2.15E+13,https://www.swiggy.com/restaurants/famous-fast-food-virar-mumbai-574595,"Famous Fast Food, Shop no. 8, Vinay Kutir bldg no 1, Tirupati Nagar 2, Virar West, Virar, Maharashtra 401303, India",Menu/574595.json
568050,Ajeet Retail LLP (Farm Krisp),"South Mohali,Chandigarh",--,Too Few Ratings,� 100,"Beverages,Juices",1.21E+13,https://www.swiggy.com/restaurants/ajeet-retail-llp-farm-krisp-south-mohali-chandigarh-568050,"Ajeet Retail LLP (Farm Krisp), Shop No. 3, 7th Avenue, Sector 70, Homeland Heights, Mohali",Menu/568050.json
576261,Chailije,"Kharkhana & Trimulgherry,Hyderabad",--,Too Few Ratings,� 100,"Beverages,Fast Food",1.36E+13,https://www.swiggy.com/restaurants/chailije-kharkhana-and-trimulgherry-hyderabad-576261,"Chailije, 197, Old Vasavi Colony, near Soumya Multi Speciality Hospital, Vasavi Nagar, Karkhana, Secunderabad, Telangana 500015, India",Menu/576261.json
462704,GALI PARATHEWALI,"Ruby Area,Kolkata",--,Too Few Ratings,� 200,"North Indian,Biryani",1.28E+13,https://www.swiggy.com/restaurants/gali-parathewali-ruby-area-kolkata-462704,"GALI PARATHEWALI, S/29A ANADAPUR KASBA INDUSTRIAL ESTATE,PHASE-3M,EM BY PASS EAST,GROUND FLOOR,WARD NO-108,KOLKATA-700107, KOLKATA MUNICIPAL CORPORATION, Kolkata, West Bengal-700107",Menu/462704.json
564398,THE WELKIN CAFE,"Hadapsar,Pune",--,Too Few Ratings,� 200,"Italian,Snacks",2.15E+13,https://www.swiggy.com/restaurants/the-welkin-cafe-hadapsar-pune-564398,"THE WELKIN CAFE, SR NO 311, NEAR VISHAL COMPLEX, OPP  GANDHAV COMPLEX, SASANE NAGAR  RAMTEKDI ROAD, SASANE NAGAR,  HADAPSAR , HAVELI, PUNE, 411028,  Hadapsar, Pune, Maharashtra - 411028",Menu/564398.json
522909,Vadigam Farsan House,"Ghatlodia,Ahmedabad",--,Too Few Ratings,� 250,"Gujarati,Sweets",1.07E+13,https://www.swiggy.com/restaurants/vadigam-farsan-house-ghatlodia-ahmedabad-522909,"Vadigam Farsan House, Sola Rd, Naranpura, Ahmedabad, Gujarat 380063, India",Menu/522909.json
180300,Pizza Hub Xpress,Gonda,3.4,50+ ratings,� 200,"Chinese,Italian",1.27E+13,https://www.swiggy.com/restaurants/pizza-hub-xpress-l-b-s-college-jhanjhari-block-gonda-180300,"Pizza Hub Xpress, L.B.S COLLEGE CHOWK GONDA, U.P. - 271001",Menu/180300.json
155514,Om Sai Ram Food Junction,"Sanjay Nagar, New BEL Road,Bangalore",3.9,500+ ratings,� 10,"North Indian,Chinese",2.12E+13,https://www.swiggy.com/restaurants/om-sai-ram-food-junction-chikkamaranahalli-sanjay-nagar-new-bel-road-bangalore-155514,"Om Sai Ram Food Junction, No 8/1 3rd cross Chikkamaranahalli, New Bel road, Bangalore , 560054",Menu/155514.json
507487,SRI VENKATESHWARA BIRYANI & CURRY POINT,"N A D,Vizag",3.3,20+ ratings,� 200,Biryani,2.01E+13,https://www.swiggy.com/restaurants/sri-venkateshwara-biryani-and-curry-point-n-a-d-gopalpatnam-vizag-507487,"SRI VENKATESHWARA BIRYANI & CURRY POINT, Gopalpatnam ,Petrol Bunk , Visakhapatnam ,D No- 8/304, Visakhapatnam",Menu/507487.json
466937,Mogul's Biryani,"Paltan Bazaar,Guwahati",3.5,20+ ratings,� 300,"Biryani,Snacks",2.03E+13,https://www.swiggy.com/restaurants/moguls-biryani-paltan-bazaar-ujan-bazar-guwahati-466937,"Mogul's Biryani, House No- 14, Behind Konika Bibha Bhawan, Bylane -1, Barowari, M.C. Road, Guwahati, Assam. PIN-781003",Menu/466937.json
469951,Pizzawale Bhaiya,"Viman Nagar,Pune",--,Too Few Ratings,� 300,"Pizzas,Fast Food",2.15E+13,https://www.swiggy.com/restaurants/pizzawale-bhaiya-viman-nagar-pune-469951,"Pizzawale Bhaiya, opposite Laxmi Niwas,Indira  Nagar,Wadgaonsheri, Pune Nagar Road &  Sangamwadi, Pune PMC, Maharashtra -  411014",Menu/469951.json
114838,Cafe Litt,"Purasawalkam,Chennai",--,Too Few Ratings,� 150,"Indian,Chinese",1.24E+13,https://www.swiggy.com/restaurants/cafe-litt-pursaiwalkam-chennai-114838,"Cafe Litt, NO.86, PERAMBUR BARRACKS ROAD, PURASAIWALKKAM, Chennai Corp. Ward 58, Chennai, Tamil Nadu 600007",Menu/114838.json
55411,Rockstone Icecream Factory,"Peelamedu,Coimbatore",4.3,100+ ratings,� 200,"Ice Cream,Desserts",2.24E+13,https://www.swiggy.com/restaurants/rockstone-icecream-factory-nava-india-sri-ramakrishna-dental-college-and-hospital-coimbatore-55411,"Rockstone Icecream Factory, 336/2 ground floor , may flower valencia ,nava india avinashi road",Menu/55411.json
456765,Hyderabadi Biryani,Bhadohi,4.3,20+ ratings,� 150,Biryani,2.27E+13,https://www.swiggy.com/restaurants/hyderabadi-biryani-bhadohi-bhadohi-456765,"Hyderabadi Biryani, Takia Kallan Sah Men Road, Bhadohi All wards Nagar Palika Bhadohi Sant Ravidas Nagar Bhadohi  Uttar Pradesh 221401",Menu/456765.json
268740,MARIAS KITCHEN,"Bibwewadi,Pune",--,Too Few Ratings,� 300,North Indian,2.15E+13,https://www.swiggy.com/restaurants/marias-kitchen-bibwewadi-lullanagar-pune-268740,"MARIAS KITCHEN, CTS 3045,PL NO.134,SHANKAR CHAYA APPT. ,FLAT NO.3,LULLA NAGAR,PUNE-411040, District - Pune PMC, STATE - Maharashtra",Menu/268740.json
291742,IT'S WAFFLE TIME,"Nungambakkam,Chennai",--,Too Few Ratings,� 300,Cafe,2.24E+13,https://www.swiggy.com/restaurants/its-waffle-time-nungambakkam-thousand-lights-chennai-291742,"IT'S WAFFLE TIME, SHOP NO:3,OLD NO:28 NEW NO:10,KHADERNAWAZ ROAD,THOUSAND LIGHTWEST,NUNGAMBAKKAM,CHENNAI",Menu/291742.json
194844,Madhuwan Sweets,Begusarai,3.7,20+ ratings,� 200,Sweets,1.04E+13,https://www.swiggy.com/restaurants/madhuwan-sweets-karpuri-asthan-nirala-nagar-begusarai-194844,"Madhuwan Sweets, KARPURI ASTHAN CHOWK , BEGUSARAI",Menu/194844.json
111201,Tabun - An Arabic Restaurant,Tirupati,3.5,100+ ratings,� 200,"Biryani,Chinese",1.01E+13,https://www.swiggy.com/restaurants/tabun-an-arabic-restaurant-bypass-road-revenue-colony-tirupati-111201,"Tabun - An Arabic Restaurant, KR Nagar, Thanapalli Road, 1-43/1, NearMango Market, Next to Tata Motors, Tirupati.",Menu/111201.json
53784,Pizza Hut,Sultanpur,3.6,100+ ratings,� 350,Pizzas,1.12E+13,https://www.swiggy.com/restaurants/pizza-hut-vasant-square-vasant-kunj-delhi-53784,"Pizza Hut, ground floor, Vasant square Mall, Pocket 7, Sector C, Vasant Kunj, New Delhi, Delhi 110070",Menu/53784.json
94242,Dipak Sandwich,Gondal,4.2,100+ ratings,� 150,"Snacks,Pizzas",license,https://www.swiggy.com/restaurants/dipak-sandwich-kotecha-nagar-nutan-nagar-main-road-rajkot-94242,"Dipak Sandwich, Alpha Arcade Building, Kalawad Road, Kotecha Nagar, Rajkot",Menu/94242.json
330193,Chicken & Chaap Hub,Sonipat,3.5,20+ ratings,� 250,"North Indian,Indian",license,https://www.swiggy.com/restaurants/chicken-and-chaap-hub-city-rajiv-gandhi-colony-sonipat-330193,"Chicken & Chaap Hub, Main Agrasen Chowk,Near Wine Shop,Sonipat 131001",Menu/330193.json
152777,Oven Story Pizza,"Geddalahalli,Bangalore",3.9,100+ ratings,� 400,Pizzas,1.12E+13,https://www.swiggy.com/restaurants/oven-story-pizza-bagalur-road-kothanur-bangalore-152777,"Oven Story Pizza, No 36/7,1st Floor, L G Arcade, Geddalahalli Village, Hennur-Bagalur Main Road, Bangalore 560077 (Next to Brigade Hyper market)",Menu/152777.json
502137,HOTEL VIRASAT-E-PUNJAB,Gwalior,3.8,50+ ratings,� 500,"Indian,North Indian",1.14E+13,https://www.swiggy.com/restaurants/hotel-virasat-e-punjab-patel-nagar-gwalior-502137,"HOTEL VIRASAT-E-PUNJAB, 100, Saraswati Nagar, Patel Nagar",Menu/502137.json
194293,Sweet Truth - Cake and Desserts,"Saravanampatti,Coimbatore",4,100+ ratings,� 450,"Ice Cream,Bakery",1.24E+13,https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-saravanamapatti-saravanampatti-coimbatore-194293,"Sweet Truth - Cake and Desserts, No145/1 saravanamapatti village singallur co-op nagar street near to sri Guru amudas Hotel coimbatore 641035",Menu/194293.json
530534,Gurgaon Biggest Sandwich,"Old Gurgaon (Zone 6),Gurgaon",--,Too Few Ratings,� 199,Fast Food,2.08E+13,https://www.swiggy.com/restaurants/gurgaon-biggest-sandwich-old-gurgaon-zone-6-gurgaon-530534,"Gurgaon Biggest Sandwich, Hno-170, Gandhi Nagar Rd, Housing Board Colony, Sector 10A, Gurugram, Haryana 122001, India",Menu/530534.json
222218,Chawla Refreshment,"Laxmi Nagar,Delhi",3.5,20+ ratings,� 150,"Beverages,Ice Cream",2.33E+13,https://www.swiggy.com/restaurants/chawla-refreshment-main-road-geeta-colony-east-krishna-nagar-delhi-222218,"Chawla Refreshment,  2/5 MAIN ROAD GEETA COLONY DELHI 110031 OPPOSITE ROYAL BANQUET ",Menu/222218.json
305800,Barbeque Nation,"Central Kolkata,Kolkata",4.1,100+ ratings,� 600,"North Indian,Barbecue",1.28E+13,https://www.swiggy.com/restaurants/barbeque-nation-park-center-building-park-street-area-kolkata-305800,"Barbeque Nation, 24, 1st Floor,Park Center Building , Park Street, Kolkata, West Bengal 700016",Menu/305800.json
413902,The Dessert Zone,"Royapettah,Chennai",3.9,20+ ratings,� 200,"Bakery,Desserts",1.24E+13,https://www.swiggy.com/restaurants/the-dessert-zone-royapettah-chennai-413902,"The Dessert Zone, No 257, 4th Floor, Triplicane High Road, Chennai, Chennai Corp. Ward- 119, Chennai, Tamil Nadu, 600005",Menu/413902.json
565297,BOL BABY BOWL,Raipur,--,Too Few Ratings,� 200,"Chinese,North Indian",1.05E+13,https://www.swiggy.com/restaurants/bol-baby-bowl-shankar-nagar-raipur-565297,"BOL BABY BOWL, SHOP NO - 53, GROUND FLOOR, CRYSTAL ARCADE, LODHIPARA ., DHARSIWA, Raipur, Chhattisgarh, 492004",Menu/565297.json
160761,The Curry Point,Alwar,3.6,50+ ratings,� 300,"Chinese,Mughlai",2.22E+13,https://www.swiggy.com/restaurants/the-curry-point-kabir-colony-alwar-160761,"The Curry Point, LGF 14-15, Capital Galleria Manu Marg, alwar, Alwar Locality, Alwar",Menu/160761.json
42770,Amul Ice Cream Parlor,"Hadapsar,Pune",3.2,20+ ratings,� 150,"Desserts,Ice Cream",2.15E+13,https://www.swiggy.com/restaurants/amul-ice-cream-parlor-hadapsar-pune-42770,"Amul Ice Cream Parlor, Shop No.1,Opposite Todkar Township, Sasane Nagar, Hadapsar-411028",Menu/42770.json
